order_date,po_id,supplier_id,supplier_region,supplier_country,part_id,part_type,category,unit_of_measure,delivery_qty,unit_cost_usd,total_cost_usd,promised_lead_time_days,actual_lead_time_days,on_time_flag,defect_flag,defect_reason,order_month_start,risk_score_month,risk_score
1/15/23,PO-82fac427,SU-008,North America,USA,PART-b4cae6b4,Operator Seat,Cabs & Controls,ea,12,1496.38,17956.56,24,24,1,0,No Defect,1/1/23,1/1/23,10.34676771421877
1/15/23,PO-7707fa2d,SU-010,Asia,South Korea,PART-7c205b95,Steel Plate,Steel,lb,1215,0.63,765.45,20,20,1,0,No Defect,1/1/23,1/1/23,32.01825109142046
1/15/23,PO-cbd39a20,SU-005,Asia,China,PART-007ca85c,Nut,Fasteners,ea,945,1.09,1030.05,7,7,1,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/15/23,PO-54597885,SU-010,Asia,South Korea,PART-1b818820,Steel Beam,Steel,ft,265,12.2,3233,20,19,1,0,No Defect,1/1/23,1/1/23,32.01825109142046
1/15/23,PO-d4e14274,SU-008,North America,USA,PART-aca61b3d,Joystick,Cabs & Controls,ea,25,220.1,5502.5,18,18,1,0,No Defect,1/1/23,1/1/23,10.34676771421877
1/15/23,PO-f158756a,SU-004,Asia,India,PART-02476ffd,Sprocket,Undercarriage,ea,16,483.94,7743.04,45,45,1,0,No Defect,1/1/23,1/1/23,14.099088736021544
1/15/23,PO-44a80432,SU-009,Europe,Germany,PART-4888e870,Control Valve,Hydraulics,ea,1,262.41,262.41,23,23,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/15/23,PO-4cc57bfa,SU-011,Asia,China,PART-1750e948,Turbocharger,Engines,ea,3,1038.02,3114.06,40,26,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/15/23,PO-6328e8c1,SU-010,Asia,South Korea,PART-1b818820,Steel Beam,Steel,ft,4918,12.2,59999.6,20,18,1,0,No Defect,1/1/23,1/1/23,32.01825109142046
1/15/23,PO-0c533bab,SU-009,Europe,Germany,PART-0a30915c,Hydraulic Pump,Hydraulics,ea,7,400.79,2805.53,26,36,0,0,No Defect,1/1/23,1/1/23,66.0335627
1/16/23,PO-b407ecfa,SU-005,North America,USA,PART-a901d4b0,Engine Oil Filter,Filters,ea,151,14.36,2168.36,7,7,1,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/16/23,PO-b758a671,SU-007,Europe,Netherlands,PART-18b4954a,Engine Oil,Lubricants & Fluids,gal,119,19.8,2356.2,5,2,1,0,No Defect,1/1/23,1/1/23,0.3178765324723068
1/16/23,PO-c8aec758,SU-005,Asia,China,PART-4af45281,Washer,Fasteners,ea,517,0.1,51.7,7,6,1,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/16/23,PO-5ecbb4c0,SU-009,Asia,South Korea,PART-0900a8a8,Pressure Sensor,Electronics,ea,10,201.4,2014,26,21,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/16/23,PO-ffba20a4,SU-003,Asia,India,PART-1750e948,Turbocharger,Engines,ea,3,1036.95,3110.85,64,63,1,0,No Defect,1/1/23,1/1/23,22.432362119695565
1/16/23,PO-61a0c68d,SU-007,Europe,Netherlands,PART-4e8d7802,Transmission Oil,Lubricants & Fluids,gal,34,23.55,800.7,5,4,1,0,No Defect,1/1/23,1/1/23,0.3178765324723068
1/16/23,PO-fc21fe43,SU-005,North America,USA,PART-42399920,Cabin Filter,Filters,ea,140,23.87,3341.8,7,7,1,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/16/23,PO-c3d59c75,SU-001,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,28,0.61,17.08,20,22,0,0,No Defect,1/1/23,1/1/23,54.04095128056674
1/16/23,PO-22862295,SU-005,Asia,China,PART-b34ef8fd,Hex Bolt,Fasteners,ea,611,3.7,2260.7,7,4,1,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/16/23,PO-bd87c48d,SU-009,Asia,South Korea,PART-47327335,ECM (Engine Control Module),Electronics,ea,10,999.61,9996.1,30,30,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/17/23,PO-3ddfba87,SU-003,Asia,India,PART-1750e948,Turbocharger,Engines,ea,2,1036.95,2073.9,49,49,1,0,No Defect,1/1/23,1/1/23,22.432362119695565
1/17/23,PO-dd20dac1,SU-005,Asia,China,PART-4af45281,Washer,Fasteners,ea,495,0.1,49.5,7,7,1,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/17/23,PO-f54e7ed7,SU-009,Europe,Germany,PART-9002654c,Seal Kit,Hydraulics,pk,15,87.24,1308.6,30,30,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/17/23,PO-8167f737,SU-003,Asia,India,PART-1750e948,Turbocharger,Engines,ea,2,1036.95,2073.9,38,24,1,0,No Defect,1/1/23,1/1/23,22.432362119695565
1/17/23,PO-4f092134,SU-008,North America,USA,PART-aca61b3d,Joystick,Cabs & Controls,ea,8,220.1,1760.8,19,13,1,0,No Defect,1/1/23,1/1/23,10.34676771421877
1/17/23,PO-058cb66d,SU-011,Asia,India,PART-c315bc59,Blade,Attachments,ea,4,5885.61,23542.44,38,38,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/17/23,PO-e019f22b,SU-008,North America,USA,PART-ff4f5d3e,Cab Glass,Cabs & Controls,ea,19,352.41,6695.79,19,19,1,0,No Defect,1/1/23,1/1/23,10.34676771421877
1/17/23,PO-a4ab1c8c,SU-001,Asia,India,PART-115a79aa,Forged Steel Pin,Steel,ea,3981,112.5,447862.5,27,27,1,0,No Defect,1/1/23,1/1/23,54.04095128056674
1/17/23,PO-e4ce5f5a,SU-009,Europe,Germany,PART-4888e870,Control Valve,Hydraulics,ea,19,262.41,4985.79,17,17,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/17/23,PO-4bc4581d,SU-001,Asia,India,PART-1b818820,Steel Beam,Steel,ft,4751,11.55,54874.05,14,14,1,0,No Defect,1/1/23,1/1/23,54.04095128056674
1/18/23,PO-f2de8c78,SU-012,North America,USA,PART-4e8d7802,Transmission Oil,Lubricants & Fluids,gal,73,23.09,1685.57,6,5,1,0,No Defect,1/1/23,1/1/23,1.138295252777513
1/18/23,PO-8f173d7f,SU-008,North America,USA,PART-aea60078,Instrument Panel,Cabs & Controls,ea,38,1298.97,49360.86,37,29,1,0,No Defect,1/1/23,1/1/23,10.34676771421877
1/18/23,PO-b13bc70b,SU-009,Asia,South Korea,PART-0900a8a8,Pressure Sensor,Electronics,ea,25,201.4,5035,44,44,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/18/23,PO-acb72408,SU-010,North America,Mexico,PART-e4a12237,Idler,Undercarriage,ea,41,331.95,13609.95,27,20,1,0,No Defect,1/1/23,1/1/23,32.01825109142046
1/18/23,PO-dc9d8936,SU-003,Asia,India,PART-83525011,Fuel Injector,Engines,ea,1,854.56,854.56,85,76,1,0,No Defect,1/1/23,1/1/23,22.432362119695565
1/18/23,PO-ce3d4d9f,SU-001,Asia,South Korea,PART-0900a8a8,Pressure Sensor,Electronics,ea,16,200.99,3215.84,14,14,1,0,No Defect,1/1/23,1/1/23,54.04095128056674
1/18/23,PO-eab29022,SU-006,South America,Brazil,PART-c315bc59,Blade,Attachments,ea,3,5926.57,17779.71,30,30,1,0,No Defect,1/1/23,1/1/23,81.41017331730828
1/18/23,PO-344afe85,SU-008,North America,USA,PART-ff4f5d3e,Cab Glass,Cabs & Controls,ea,12,352.41,4228.92,29,29,1,0,No Defect,1/1/23,1/1/23,10.34676771421877
1/18/23,PO-380cbfc5,SU-009,Asia,South Korea,PART-9ebe2a95,GPS Module,Electronics,ea,8,35.18,281.44,40,32,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/18/23,PO-fa613c81,SU-008,North America,USA,PART-ff4f5d3e,Cab Glass,Cabs & Controls,ea,24,352.41,8457.84,43,43,1,0,No Defect,1/1/23,1/1/23,10.34676771421877
1/19/23,PO-4ef49dde,SU-007,Europe,Netherlands,PART-4e8d7802,Transmission Oil,Lubricants & Fluids,gal,176,23.55,4144.8,5,5,1,0,No Defect,1/1/23,1/1/23,0.3178765324723068
1/19/23,PO-1ce44012,SU-011,Asia,India,PART-c315bc59,Blade,Attachments,ea,1,5885.61,5885.61,35,16,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/19/23,PO-9c470151,SU-004,Asia,India,PART-dee85722,Wheel Rim,Undercarriage,ea,21,519.91,10918.11,23,23,1,0,No Defect,1/1/23,1/1/23,14.099088736021544
1/19/23,PO-9e011340,SU-011,Asia,China,PART-5b69155b,Piston,Engines,ea,2,68.88,137.76,65,53,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/19/23,PO-32584fd7,SU-005,Asia,China,PART-b34ef8fd,Hex Bolt,Fasteners,ea,768,3.7,2841.6,7,5,1,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/19/23,PO-4ab9b9b8,SU-008,North America,USA,PART-aea60078,Instrument Panel,Cabs & Controls,ea,27,1298.97,35072.19,32,27,1,0,No Defect,1/1/23,1/1/23,10.34676771421877
1/19/23,PO-1a85cd60,SU-010,North America,Mexico,PART-dee85722,Wheel Rim,Undercarriage,ea,48,527.4,25315.2,41,30,1,0,No Defect,1/1/23,1/1/23,32.01825109142046
1/19/23,PO-0e15fe20,SU-005,Asia,China,PART-c697d757,Stud,Fasteners,ea,780,3.44,2683.2,7,7,1,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/19/23,PO-d7e07598,SU-011,Asia,India,PART-c315bc59,Blade,Attachments,ea,4,5885.61,23542.44,40,33,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/19/23,PO-bb16fb7c,SU-011,Asia,India,PART-c315bc59,Blade,Attachments,ea,2,5885.61,11771.22,30,28,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/20/23,PO-5660eb7d,SU-012,North America,USA,PART-18b4954a,Engine Oil,Lubricants & Fluids,gal,100,19.41,1941,6,6,1,0,No Defect,1/1/23,1/1/23,1.138295252777513
1/20/23,PO-50b1dea3,SU-009,Europe,Germany,PART-92688dfb,Hydraulic Hose,Hydraulics,ft,9,3.49,31.41,14,14,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/20/23,PO-61d48736,SU-007,Europe,Netherlands,PART-ff9ed178,Coolant,Lubricants & Fluids,gal,175,25.07,4387.25,5,5,1,0,No Defect,1/1/23,1/1/23,0.3178765324723068
1/20/23,PO-865a0259,SU-006,South America,Brazil,PART-5902e85c,Ripper,Attachments,ea,3,1909.21,5727.63,21,11,1,0,No Defect,1/1/23,1/1/23,81.41017331730828
1/20/23,PO-9e2e1c7d,SU-004,Asia,India,PART-90c1ac34,Track Link,Undercarriage,ea,15,4765.64,71484.6,35,35,1,0,No Defect,1/1/23,1/1/23,14.099088736021544
1/20/23,PO-250d9322,SU-011,Asia,India,PART-5902e85c,Ripper,Attachments,ea,2,1896.02,3792.04,42,41,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/20/23,PO-18cd9786,SU-012,North America,USA,PART-42399920,Cabin Filter,Filters,ea,180,24.62,4431.6,8,8,1,0,No Defect,1/1/23,1/1/23,1.138295252777513
1/20/23,PO-5df75c3e,SU-010,Asia,South Korea,PART-1b818820,Steel Beam,Steel,ft,431,12.2,5258.2,20,20,1,0,No Defect,1/1/23,1/1/23,32.01825109142046
1/20/23,PO-a389aa48,SU-004,Asia,India,PART-dee85722,Wheel Rim,Undercarriage,ea,47,519.91,24435.77,37,37,1,0,No Defect,1/1/23,1/1/23,14.099088736021544
1/20/23,PO-4dd42ac0,SU-009,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,4,0.61,2.44,14,14,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/21/23,PO-9d5d8cf9,SU-004,Asia,India,PART-90c1ac34,Track Link,Undercarriage,ea,35,4765.64,166797.4,24,24,1,0,No Defect,1/1/23,1/1/23,14.099088736021544
1/21/23,PO-e43a665a,SU-004,Asia,India,PART-90c1ac34,Track Link,Undercarriage,ea,1,4765.64,4765.64,39,39,1,0,No Defect,1/1/23,1/1/23,14.099088736021544
1/21/23,PO-9c5248d9,SU-011,Asia,China,PART-5b69155b,Piston,Engines,ea,1,68.88,68.88,30,30,1,1,Nonconformance,1/1/23,1/1/23,52.81460542842663
1/21/23,PO-50ab7d1a,SU-012,North America,USA,PART-e4bd0da9,Hydraulic Filter,Filters,ea,97,33.8,3278.6,6,6,1,0,No Defect,1/1/23,1/1/23,1.138295252777513
1/21/23,PO-a01ccef0,SU-011,Asia,China,PART-5b69155b,Piston,Engines,ea,3,68.88,206.64,78,78,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/21/23,PO-7a99bb7e,SU-005,North America,USA,PART-bf4a454b,Air Filter,Filters,ea,105,30.27,3178.35,7,7,1,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/21/23,PO-db657fa8,SU-003,Asia,India,PART-1750e948,Turbocharger,Engines,ea,3,1036.95,3110.85,58,58,1,0,No Defect,1/1/23,1/1/23,22.432362119695565
1/21/23,PO-9082f559,SU-011,Asia,China,PART-1750e948,Turbocharger,Engines,ea,3,1038.02,3114.06,69,69,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/21/23,PO-7be8e7d2,SU-012,North America,USA,PART-42399920,Cabin Filter,Filters,ea,114,24.62,2806.68,6,6,1,0,No Defect,1/1/23,1/1/23,1.138295252777513
1/21/23,PO-96abc272,SU-004,Asia,India,PART-02476ffd,Sprocket,Undercarriage,ea,34,483.94,16453.96,24,24,1,0,No Defect,1/1/23,1/1/23,14.099088736021544
1/22/23,PO-a10996d6,SU-008,North America,USA,PART-b4cae6b4,Operator Seat,Cabs & Controls,ea,5,1496.38,7481.9,44,44,1,0,No Defect,1/1/23,1/1/23,10.34676771421877
1/22/23,PO-1e137724,SU-001,Asia,India,PART-c1cb8998,Steel Casting,Steel,lb,88,2.9,255.2,23,16,1,0,No Defect,1/1/23,1/1/23,54.04095128056674
1/22/23,PO-1e29a831,SU-001,Asia,India,PART-7c205b95,Steel Plate,Steel,lb,2871,0.59,1693.89,16,16,1,0,No Defect,1/1/23,1/1/23,54.04095128056674
1/22/23,PO-d98a9f82,SU-008,North America,USA,PART-b4cae6b4,Operator Seat,Cabs & Controls,ea,26,1496.38,38905.88,16,13,1,0,No Defect,1/1/23,1/1/23,10.34676771421877
1/22/23,PO-e118b3f5,SU-005,Asia,China,PART-007ca85c,Nut,Fasteners,ea,135,1.09,147.15,7,5,1,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/22/23,PO-7e227542,SU-005,North America,USA,PART-a901d4b0,Engine Oil Filter,Filters,ea,177,14.36,2541.72,10,9,1,1,Incorrect Specs,1/1/23,1/1/23,28.259344083207427
1/22/23,PO-07182703,SU-009,Asia,South Korea,PART-86940171,Temperature Sensor,Electronics,ea,30,38.68,1160.4,28,23,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/22/23,PO-553124a5,SU-001,Asia,India,PART-115a79aa,Forged Steel Pin,Steel,ea,2553,112.5,287212.5,27,25,1,0,No Defect,1/1/23,1/1/23,54.04095128056674
1/22/23,PO-6b7beee3,SU-011,Asia,India,PART-5902e85c,Ripper,Attachments,ea,2,1896.02,3792.04,55,54,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/22/23,PO-08d762c4,SU-005,Asia,China,PART-4af45281,Washer,Fasteners,ea,664,0.1,66.4,7,9,0,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/23/23,PO-fd9fa26e,SU-010,Asia,South Korea,PART-1b818820,Steel Beam,Steel,ft,3207,12.2,39125.4,20,15,1,0,No Defect,1/1/23,1/1/23,32.01825109142046
1/23/23,PO-41abd63a,SU-010,North America,Mexico,PART-02476ffd,Sprocket,Undercarriage,ea,37,490.91,18163.67,38,24,1,0,No Defect,1/1/23,1/1/23,32.01825109142046
1/23/23,PO-4c929160,SU-001,Asia,South Korea,PART-0900a8a8,Pressure Sensor,Electronics,ea,24,200.99,4823.76,32,25,1,0,No Defect,1/1/23,1/1/23,54.04095128056674
1/23/23,PO-d41fcf00,SU-006,South America,Brazil,PART-c315bc59,Blade,Attachments,ea,2,5926.57,11853.14,52,52,1,0,No Defect,1/1/23,1/1/23,81.41017331730828
1/23/23,PO-9a1a245f,SU-003,Asia,India,PART-1750e948,Turbocharger,Engines,ea,2,1036.95,2073.9,69,51,1,0,No Defect,1/1/23,1/1/23,22.432362119695565
1/23/23,PO-210f5bd5,SU-011,Asia,India,PART-2b5d6159,Fork Assembly,Attachments,ea,1,991.63,991.63,59,59,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/23/23,PO-102dbbea,SU-001,Asia,India,PART-1b818820,Steel Beam,Steel,ft,4689,11.55,54157.95,14,14,1,0,No Defect,1/1/23,1/1/23,54.04095128056674
1/23/23,PO-ef4963d4,SU-003,Asia,India,PART-3c303ce5,Diesel Engine,Engines,ea,3,33120.93,99362.79,58,57,1,0,No Defect,1/1/23,1/1/23,22.432362119695565
1/23/23,PO-42db761c,SU-004,Asia,India,PART-02476ffd,Sprocket,Undercarriage,ea,28,483.94,13550.32,24,24,1,0,No Defect,1/1/23,1/1/23,14.099088736021544
1/23/23,PO-f9f74ab6,SU-011,Asia,China,PART-1750e948,Turbocharger,Engines,ea,1,1038.02,1038.02,30,30,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/24/23,PO-2d5d836e,SU-012,North America,USA,PART-4e8d7802,Transmission Oil,Lubricants & Fluids,gal,55,23.09,1269.95,6,6,1,0,No Defect,1/1/23,1/1/23,1.138295252777513
1/24/23,PO-82b7d9e1,SU-006,South America,Brazil,PART-5902e85c,Ripper,Attachments,ea,2,1909.21,3818.42,21,21,1,0,No Defect,1/1/23,1/1/23,81.41017331730828
1/24/23,PO-87f7a5c9,SU-005,Asia,China,PART-007ca85c,Nut,Fasteners,ea,623,1.09,679.07,7,6,1,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/24/23,PO-36e4e511,SU-004,Asia,India,PART-e4a12237,Idler,Undercarriage,ea,38,327.23,12434.74,30,30,1,0,No Defect,1/1/23,1/1/23,14.099088736021544
1/24/23,PO-e2e93c63,SU-008,North America,USA,PART-aca61b3d,Joystick,Cabs & Controls,ea,23,220.1,5062.3,26,26,1,0,No Defect,1/1/23,1/1/23,10.34676771421877
1/24/23,PO-682bbb1c,SU-001,Asia,South Korea,PART-9ebe2a95,GPS Module,Electronics,ea,29,35.11,1018.19,44,38,1,0,No Defect,1/1/23,1/1/23,54.04095128056674
1/24/23,PO-f8f7cca2,SU-012,North America,USA,PART-f2d432f3,Fuel Filter,Filters,ea,120,59.54,7144.8,6,6,1,0,No Defect,1/1/23,1/1/23,1.138295252777513
1/24/23,PO-90fc67ee,SU-010,Asia,South Korea,PART-115a79aa,Forged Steel Pin,Steel,ea,4911,118.86,583721.46,20,20,1,0,No Defect,1/1/23,1/1/23,32.01825109142046
1/24/23,PO-9deac321,SU-005,North America,USA,PART-e4bd0da9,Hydraulic Filter,Filters,ea,93,32.78,3048.54,7,7,1,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/24/23,PO-9369364a,SU-012,North America,USA,PART-18b4954a,Engine Oil,Lubricants & Fluids,gal,105,19.41,2038.05,6,6,1,0,No Defect,1/1/23,1/1/23,1.138295252777513
1/25/23,PO-e4c425f1,SU-011,Asia,China,PART-fb58317b,Engine Block,Engines,ea,2,4530.23,9060.46,42,31,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/25/23,PO-b2c6ee77,SU-012,North America,USA,PART-f2d432f3,Fuel Filter,Filters,ea,122,59.54,7263.88,7,7,1,0,No Defect,1/1/23,1/1/23,1.138295252777513
1/25/23,PO-e15283de,SU-012,North America,USA,PART-ff9ed178,Coolant,Lubricants & Fluids,gal,123,24.57,3022.11,6,5,1,0,No Defect,1/1/23,1/1/23,1.138295252777513
1/25/23,PO-839d3076,SU-005,North America,USA,PART-f2d432f3,Fuel Filter,Filters,ea,141,57.73,8139.93,7,7,1,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/25/23,PO-c92144de,SU-007,Europe,Netherlands,PART-ff9ed178,Coolant,Lubricants & Fluids,gal,21,25.07,526.47,5,5,1,0,No Defect,1/1/23,1/1/23,0.3178765324723068
1/25/23,PO-286e4b1e,SU-001,Asia,South Korea,PART-86940171,Temperature Sensor,Electronics,ea,6,38.6,231.6,39,26,1,0,No Defect,1/1/23,1/1/23,54.04095128056674
1/25/23,PO-73ddc675,SU-011,Asia,India,PART-1e097245,Bucket,Attachments,ea,4,6605.07,26420.28,55,51,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/25/23,PO-0f38d897,SU-002,Europe,Germany,PART-0cf80665,Hydraulic Cylinder,Hydraulics,ea,7,193.27,1352.89,15,15,1,0,No Defect,1/1/23,1/1/23,5.7008987849036705
1/25/23,PO-50d425cd,SU-009,Europe,Germany,PART-0cf80665,Hydraulic Cylinder,Hydraulics,ea,7,192.9,1350.3,21,21,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/25/23,PO-1a4e998a,SU-011,Asia,China,PART-1750e948,Turbocharger,Engines,ea,2,1038.02,2076.04,30,30,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/26/23,PO-d92e7b2e,SU-001,Asia,India,PART-1b818820,Steel Beam,Steel,ft,4857,11.55,56098.35,18,14,1,0,No Defect,1/1/23,1/1/23,54.04095128056674
1/26/23,PO-4633a972,SU-004,Asia,India,PART-dee85722,Wheel Rim,Undercarriage,ea,47,519.91,24435.77,33,33,1,0,No Defect,1/1/23,1/1/23,14.099088736021544
1/26/23,PO-11177457,SU-006,South America,Brazil,PART-c315bc59,Blade,Attachments,ea,3,5926.57,17779.71,38,38,1,0,No Defect,1/1/23,1/1/23,81.41017331730828
1/26/23,PO-316993af,SU-009,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,10,0.61,6.1,18,18,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/26/23,PO-7d4b08ca,SU-011,Asia,China,PART-83525011,Fuel Injector,Engines,ea,3,855.43,2566.29,48,48,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/26/23,PO-7215ac1a,SU-011,Asia,China,PART-3c303ce5,Diesel Engine,Engines,ea,3,33154.9,99464.7,88,76,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/26/23,PO-fcb57a4a,SU-007,Europe,Netherlands,PART-4e8d7802,Transmission Oil,Lubricants & Fluids,gal,137,23.55,3226.35,5,5,1,0,No Defect,1/1/23,1/1/23,0.3178765324723068
1/26/23,PO-82ee6e00,SU-008,North America,USA,PART-b4cae6b4,Operator Seat,Cabs & Controls,ea,45,1496.38,67337.1,45,30,1,0,No Defect,1/1/23,1/1/23,10.34676771421877
1/26/23,PO-99545602,SU-010,Asia,South Korea,PART-1b818820,Steel Beam,Steel,ft,1708,12.2,20837.6,20,20,1,0,No Defect,1/1/23,1/1/23,32.01825109142046
1/26/23,PO-7c8fdd1a,SU-005,Asia,China,PART-007ca85c,Nut,Fasteners,ea,515,1.09,561.35,7,6,1,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/27/23,PO-95e0b7ed,SU-005,Asia,China,PART-b34ef8fd,Hex Bolt,Fasteners,ea,51,3.7,188.7,7,7,1,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/27/23,PO-ad5c8f16,SU-009,Europe,Germany,PART-0a30915c,Hydraulic Pump,Hydraulics,ea,6,400.79,2404.74,25,25,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/27/23,PO-00e5e9c5,SU-008,North America,USA,PART-ff4f5d3e,Cab Glass,Cabs & Controls,ea,22,352.41,7753.02,26,21,1,0,No Defect,1/1/23,1/1/23,10.34676771421877
1/27/23,PO-655e18c9,SU-009,Asia,South Korea,PART-47327335,ECM (Engine Control Module),Electronics,ea,6,999.61,5997.66,17,16,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/27/23,PO-ee4def69,SU-005,North America,USA,PART-e4bd0da9,Hydraulic Filter,Filters,ea,153,32.78,5015.34,9,8,1,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/27/23,PO-5be52d43,SU-012,North America,USA,PART-5edada95,Hydraulic Fluid,Lubricants & Fluids,gal,174,22.53,3920.22,6,4,1,0,No Defect,1/1/23,1/1/23,1.138295252777513
1/27/23,PO-ad6b38f1,SU-012,North America,USA,PART-5edada95,Hydraulic Fluid,Lubricants & Fluids,gal,90,22.53,2027.7,7,6,1,0,No Defect,1/1/23,1/1/23,1.138295252777513
1/27/23,PO-23ca76f3,SU-010,Asia,South Korea,PART-7c205b95,Steel Plate,Steel,lb,3847,0.63,2423.61,20,23,0,0,No Defect,1/1/23,1/1/23,32.01825109142046
1/27/23,PO-cd2f385e,SU-002,Europe,Germany,PART-0a30915c,Hydraulic Pump,Hydraulics,ea,14,401.55,5621.7,12,12,1,0,No Defect,1/1/23,1/1/23,5.7008987849036705
1/27/23,PO-4c12131e,SU-001,Asia,South Korea,PART-86940171,Temperature Sensor,Electronics,ea,23,38.6,887.8,22,22,1,0,No Defect,1/1/23,1/1/23,54.04095128056674
1/28/23,PO-8a729016,SU-001,Asia,South Korea,PART-0900a8a8,Pressure Sensor,Electronics,ea,12,200.99,2411.88,29,29,1,0,No Defect,1/1/23,1/1/23,54.04095128056674
1/28/23,PO-45ebf146,SU-009,Asia,South Korea,PART-9ebe2a95,GPS Module,Electronics,ea,8,35.18,281.44,31,24,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/28/23,PO-ada5a6dd,SU-009,Asia,South Korea,PART-0900a8a8,Pressure Sensor,Electronics,ea,20,201.4,4028,30,30,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/28/23,PO-5267beb6,SU-011,Asia,India,PART-5902e85c,Ripper,Attachments,ea,2,1896.02,3792.04,44,44,1,0,No Defect,1/1/23,1/1/23,52.81460542842663
1/28/23,PO-c56e3191,SU-012,North America,USA,PART-42399920,Cabin Filter,Filters,ea,118,24.62,2905.16,6,6,1,0,No Defect,1/1/23,1/1/23,1.138295252777513
1/28/23,PO-5c2df309,SU-010,Asia,South Korea,PART-c1cb8998,Steel Casting,Steel,lb,805,3.06,2463.3,27,21,1,0,No Defect,1/1/23,1/1/23,32.01825109142046
1/28/23,PO-dff9c4ac,SU-009,Asia,South Korea,PART-0900a8a8,Pressure Sensor,Electronics,ea,9,201.4,1812.6,31,24,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/28/23,PO-58809605,SU-009,Asia,South Korea,PART-9ebe2a95,GPS Module,Electronics,ea,3,35.18,105.54,27,20,1,0,No Defect,1/1/23,1/1/23,66.0335627
1/28/23,PO-fd63b5a9,SU-007,Europe,Netherlands,PART-5edada95,Hydraulic Fluid,Lubricants & Fluids,gal,50,22.99,1149.5,7,5,1,0,No Defect,1/1/23,1/1/23,0.3178765324723068
1/28/23,PO-2c1de3e4,SU-005,Asia,China,PART-007ca85c,Nut,Fasteners,ea,432,1.09,470.88,7,7,1,0,No Defect,1/1/23,1/1/23,28.259344083207427
1/29/23,PO-3a3ad8e3,SU-003,Asia,India,PART-3c303ce5,Diesel Engine,Engines,ea,3,33120.93,99362.79,35,30,1,0,No Defect,1/1/23,1/1/23,22.432362119695565
1/29/23,PO-55f32940,SU-001,Asia,South Korea,PART-9ebe2a95,GPS Module,Electronics,ea,18,35.11,631.98,26,20,1,0,No Defect,1/1/23,1/1/23,54.04095128056674
1/29/23,PO-c9c9047f,SU-009,Asia,South Korea,PART-23d2e29d,Wiring Harness,Electronics,ft,24,0.61,14.64,23,25,0,0,No Defect,1/1/23,1/1/23,66.0335627
